symbol	score.1	score.2	score.3	score.4	score.5	score.6	score.7	score.8
HNRNPLL	1	0	1	1	0	312	312	0
NPAP1	1	0	0.5	1	0	173	173	0
ST8SIA6	1	0	1	1	0	373	373	0
GTSF1	1	0	1	1	0	42	42	0
NRG3	1	0	0.5	1	0	451	451	0
FBN2	1	0.5	0.5	2	2	462	474	0
FNDC1	1	0	0.5	1	0	336	336	0
GRIK1	1	0	0.5	1	0	116	116	0
GOLGA6D	1	0	1	1	0	688	688	0
C12orf65	2	0.666666666666667	0.666666666666667	2	2	103	103	0
FGFBP2	1	0	1	1	0	142	142	0
RYR3	1	0	1	1	0	1944	1944	0
PCYT1B	1	0	1	1	0	243	243	0
CSF2RA	1	0	1	1	0	254	254	0
C22orf31	1	0	1	1	0	262	262	0
ANK2	1	0	0.25	1	0	291	291	0
CABLES2	1	0	0.5	1	0	402	402	0
ASTE1	1	0	1	1	0	452	452	0
ST6GAL2	1	0	1	1	0	493	493	0
CLEC4F	1	0	1	1	0	513	513	0
PALM2	1	0	1	1	0	560	560	0
HIST1H3E	1	0	1	1	0	6	6	0
C12orf57	1	0	1	1	0	60	60	0
ADGRD1	1	0	1	1	0	633	633	0
CEP350	1	0	1	1	0	636	636	0
MACF1	1	0	0.5	1	0	6448	6448	5750
DDX27	1	0	1	1	0	654	654	0
ATP6V0A4	1	0	1	1	0	670	670	0
CSN1S1	1	0	0.5	1	0	73	73	0
SH3D19	1	0	1	1	0	788	788	0
ADGRF3	1	0	1	1	0	81	81	0
SEC24D	1	0	1	1	0	869	869	0
HOOK1	1	0	1	1	0	96	96	0
UGT1A5	1	0	1	1	0	98	98	0
ZW10	1	0	1	1	0	98	98	0
ABCB5	1	0	1	1	0	1034	1034	0
CLTB	1	0	1	1	0	104	104	0
RIMS2	1	0	0.5	1	0	559	559	0
CARD11	1	0	1	1	0	1144	1144	0
ZBTB20	1	0	1	1	0	116	116	0
NID2	1	0	1	1	0	1168	1168	0
PRKAG2	1	0	0.5	1	0	120	120	0
RBL1	1	0	1	1	0	121	121	0
CYSLTR2	1	0	1	1	0	136	136	0
SPATA31E1	1	0	0.2	1	0	154	154	0
CNGB3	1	0	1	1	0	140	140	0
ECE1	0	NA	NA	0	0	0	0	145
RAD9A	1	0	1	1	0	146	146	0
CACNA1I	1	0	1	1	0	1461	1461	0
MESDC2	1	0	1	1	0	156	156	0
FUT6	1	0	1	1	0	159	159	0
ADAMTS9	1	0	1	1	0	1604	1604	0
CXorf38	1	0	1	1	0	162	162	0
GPR182	1	0	1	1	0	164	164	0
TH	1	0	1	1	0	168	168	0
PRPF8	1	0	1	1	0	1813	1813	0
KRT12	1	0	0.5	1	0	225	225	0
PTGS2	1	0	0.5	1	0	204	204	0
STX1B	1	0	1	1	0	231	231	0
MICU1	1	0	1	1	0	259	259	0
BZW2	1	0	1	1	0	265	265	0
SH2D4A	1	0	1	1	0	278	278	0
CUEDC2	1	0	1	1	0	285	285	0
EFCAB8	1	0	1	1	0	286	286	0
SCUBE3	1	0	1	1	0	293	293	0
SMTNL1	1	0	1	1	0	296	296	0
MAEA	1	0	1	1	0	32	32	0
COL25A1	1	0	0.5	1	0	220	220	0
BTBD16	1	0	1	1	0	328	328	0
CYP4F11	1	0	1	1	0	33	33	0
UNC5C	1	0	0.5	1	0	336	336	491
NTN4	1	0	1	1	0	354	354	0
ASAH2	1	0	1	1	0	361	361	0
CHST5	1	0	1	1	0	366	366	0
COX6B1	1	0	1	1	0	39	39	0
GOT2	1	0	1	1	0	407	407	0
NTN3	1	0	1	1	0	415	415	0
SEMA4G	1	0	1	1	0	426	426	0
FBXO8	1	0	0.5	1	0	44	44	0
UNC13B	1	0	0.5	1	0	404	404	0
ZNF761	1	0	1	1	0	459	459	0
FMO1	1	0	1	1	0	474	474	0
SCGB2B2	1	0	1	1	0	49	49	0
KIF5A	1	0	0.333333333333333	1	0	51	51	0
SAMD5	1	0	1	1	0	54	54	0
LRRC7	1	0	1	1	0	595	595	0
AKAP1	1	0	1	1	0	6	6	0
C16orf90	1	0	1	1	0	60	60	0
ATP6V1A	1	0	1	1	0	613	613	0
MAP3K14	1	1	1	2	2	641	642	0
MCC	1	0	1	1	0	65	65	0
KLHDC3	1	0	1	1	0	67	67	0
CST9	1	0	1	1	0	72	72	0
PCDHB12	1	0	1	1	0	724	724	0
MAP7D3	1	0	0.5	1	0	415	415	0
TNRC6B	1	0	1	1	0	85	85	0
FBXO10	1	0	1	1	0	857	857	0
C19orf44	1	0	1	1	0	9	9	0
ATP11A	1	0	1	1	0	963	963	0
PDE8A	0	NA	NA	0	0	0	0	386
PCDH18	1	0	1	1	0	1023	1023	0
OR4C11	1	0	1	1	0	216	216	0
SERPINA3	1	0	1	1	0	253	253	0
CHSY3	1	0	1	1	0	254	254	0
SLC35B3	1	0	1	1	0	271	271	0
JMJD1C	1	0	1	1	0	277	277	0
NIPAL4	1	0	0.5	1	0	281	281	0
ZC3H6	1	0	1	1	0	340	340	0
GAPVD1	1	0	1	1	0	411	411	0
ASMTL	1	0	1	1	0	418	418	0
LRRN3	1	0	1	1	0	494	494	0
PDX1	1	0	1	1	0	7	7	0
ADGRE2	1	0	1	1	0	778	778	0
THRA	1	0	1	1	0	89	89	0
NXPE3	1	0	1	1	0	108	108	0
INPP5B	1	0	1	1	0	141	141	0
PA2G4	1	0	1	1	0	218	218	0
SLC35B1	1	0	1	1	0	295	295	0
LAMA4	0	NA	NA	0	0	0	0	0
RAB37	0	NA	NA	0	0	0	0	0
C10orf90	0	NA	NA	0	0	0	0	0
ABCC9	1	0	1	1	0	1440	1440	0
ZNF229	1	0	1	1	0	598	598	0
KCNJ3	0	NA	NA	0	0	0	0	0
RERG	0	NA	NA	0	0	0	0	0
PRSS22	0	NA	NA	0	0	0	0	0
RP1	1	0	0.5	1	0	1305	1305	0
ACSL3	1	0	1	1	0	408	408	0
FAM98A	0	NA	NA	0	0	0	0	0
CER1	0	NA	NA	0	0	0	0	0
SSTR1	1	0	1	1	0	216	216	0
RHBDD1	0	NA	NA	0	0	0	0	0
SCN3A	0	NA	NA	0	0	0	0	0
TTI1	0	NA	NA	0	0	0	0	0
RFC2	0	NA	NA	0	0	0	0	0
CEPT1	0	NA	NA	0	0	0	0	0
RACGAP1	0	NA	NA	0	0	0	0	0
ADRA1B	0	NA	NA	0	0	0	0	0
CPS1	0	NA	NA	0	0	0	0	0
TBC1D8	0	NA	NA	0	0	0	0	0
IL1RAP	0	NA	NA	0	0	0	0	0
PSMC2	1	0	1	1	0	46	46	0
ITGAM	0	NA	NA	0	0	0	0	0
PCDH11X	1	0	1	1	0	128	128	0
MCOLN1	0	NA	NA	0	0	0	0	0
CFAP52	1	0	1	1	0	194	194	0
HERC2	0	NA	NA	0	0	0	0	0
LRRC32	0	NA	NA	0	0	0	0	0
IGDCC3	0	NA	NA	0	0	0	0	0
MCM7	0	NA	NA	0	0	0	0	0
PCDHA8	0	NA	NA	0	0	0	0	316
OR14I1	0	NA	NA	0	0	0	0	0
CCT3	0	NA	NA	0	0	0	0	0
EXOC4	0	NA	NA	0	0	0	0	0
POLD1	0	NA	NA	0	0	0	0	0
TYRO3	0	NA	NA	0	0	0	0	0
SEL1L3	0	NA	NA	0	0	0	0	0
RAD17	1	0	1	1	0	109	109	0
ADNP2	0	NA	NA	0	0	0	0	146
CHL1	1	0	1	1	0	305	305	0
SETD2	0	NA	NA	0	0	0	0	611
NLRP11	1	0	1	1	0	1033	1033	0
MTR	1	0	1	1	0	1203	1203	0
FBXO5	0	NA	NA	0	0	0	0	127
AKAP9	1	0	1	1	0	1273	1273	0
SYNE1	1	0	0.5	1	0	131	131	0
OR52L1	1	0	1	1	0	133	133	0
SPTB	1	0	1	1	0	1605	1605	0
NBPF15	1	0	1	1	0	18	18	0
ABCD2	1	0	1	1	0	259	259	0
CWC27	0	NA	NA	0	0	0	0	289
ILKAP	1	0	1	1	0	328	328	0
BFAR	1	0	1	1	0	405	405	0
UBL3	1	0	1	1	0	60	60	0
GPA33	1	0	1	1	0	61	61	0
BRINP1	1	0	1	1	0	625	625	0
TMEM245	1	0	1	1	0	641	641	0
FANCM	1	0	0.5	1	0	674	674	0
TAS2R40	1	0	1	1	0	83	83	0
POLR2B	1	0	1	1	0	911	911	0
DHX57	1	0	1	1	0	1072	1072	0
ROCK1	1	0	1	1	0	112	112	0
OR5M1	1	0	1	1	0	118	118	0
OR1J4	1	0	1	1	0	118	118	0
MYLK	1	0	0.5	1	0	1034	1034	0
MANEAL	1	0	1	1	0	129	129	0
ARFGEF2	1	0	0.5	1	0	891	891	0
IFNA8	1	0	1	1	0	135	135	0
HFM1	1	0	1	1	0	1424	1424	0
KAT6A	1	0	1	1	0	1618	1618	0
IMP4	1	0	1	1	0	169	169	0
TAOK1	1	0	0.5	1	0	175	175	0
EVPL	1	0	0.5	1	0	1729	1729	0
CHRFAM7A	1	0	1	1	0	211	211	0
PLCB4	1	0	1	1	0	274	274	0
CC2D2A	1	0	1	1	0	281	281	0
GABRB3	1	0	1	1	0	311	311	0
IL18R1	1	0	0.5	1	0	230	230	0
ADCY4	1	0	1	1	0	344	344	0
CLK1	1	0	0.5	1	0	13	13	0
ADGRE3	1	0	1	1	0	463	463	0
CARD14	1	0	1	1	0	557	557	0
HEBP2	1	0	1	1	0	56	56	0
OR2T10	1	0	1	1	0	59	59	0
CD163L1	1	0	0.5	1	0	721	721	0
ASXL3	1	0	0.2	1	0	8	8	0
NUP188	0	NA	NA	0	0	0	0	66.5
NOP56	1	0	1	1	0	417	417	0
ALDH1L2	1	0	1	1	0	435	435	0
LTBP3	1	0	1	1	0	678	678	0
GPR62	0	NA	NA	0	0	0	0	8.5
FAM81B	1	0	1	1	0	216	216	0
DROSHA	1	0	1	1	0	273	273	0
RALYL	1	0	1	1	0	78	78	0
OPRPN	1	0	1	1	0	94	94	0
ABCC6	1	0	0.5	1	0	235	235	0
AMOTL2	1	0	1	1	0	140	140	0
C7orf33	1	0	1	1	0	149	149	0
PTPRD	1	0	0.333333333333333	1	0	150	150	0
NECTIN1	1	0	1	1	0	181	181	0
AVPR1A	1	0	0.5	1	0	78	78	0
PDILT	1	0	1	1	0	285	285	51
FEZF1	1	0	1	1	0	328	328	0
GATA4	1	0	1	1	0	344	344	0
EPN3	1	0	1	1	0	37	37	0
GLRB	1	0	1	1	0	396	396	0
KLHL24	1	0	1	1	0	451	451	0
ATP1A4	1	0	1	1	0	569	569	0
OR2G6	1	0	1	1	0	64	64	0
SNCAIP	1	0	0.5	1	0	71	71	0
SETBP1	1	0	0.333333333333333	1	0	761	761	0
SLITRK5	0	NA	NA	0	0	0	0	956
SLK	1	0	1	1	0	1065	1065	0
C7orf72	1	0	1	1	0	129	129	0
OR2B6	1	0	1	1	0	193	193	0
ATF4	1	0	1	1	0	213	213	0
SLITRK3	1	0	1	1	0	22	22	0
XDH	1	0	0.5	1	0	24	24	0
SP4	1	0	1	1	0	256	256	0
EPHB4	1	0	1	1	0	296	296	0
PHEX	1	0	1	1	0	361	361	0
MLIP	1	0	1	1	0	402	402	0
LRRC4C	1	0	0.5	1	0	448	448	0
LRRC31	1	0	1	1	0	471	471	0
ZNF493	1	0	1	1	0	565	565	0
ITIH1	1	0	0.333333333333333	1	0	187	187	0
KIF2C	1	0	1	1	0	575	575	0
OSBPL6	1	0	1	1	0	712	712	0
KIFC3	1	0	1	1	0	811	811	0
CLDN1	1	0	1	1	0	100	100	0
KRTAP10-9	1	0	1	1	0	103	103	0
AGO3	1	0	1	1	0	109	109	0
SLC7A10	1	0	1	1	0	110	110	0
RPRD2	1	0	0.5	1	0	581	581	0
RPTOR	1	0	1	1	0	1192	1192	0
DLC1	1	0	1	1	0	1215	1215	0
TTLL5	1	0	0.5	1	0	573	573	0
SLC12A7	1	0	1	1	0	135	135	0
ADGRL3	1	0	1	1	0	1394	1394	0
TAZ	1	0	1	1	0	157	157	0
SEMG1	1	0	1	1	0	178	178	0
IGSF10	1	0	1	1	0	1874	1874	0
ASH1L	1	0	1	1	0	2083	2083	0
FAM170A	1	0	1	1	0	209	209	0
PNLIPRP3	1	0	1	1	0	216	216	0
UNC5B	1	0	1	1	0	243	243	0
KRT77	1	0	1	1	0	319	319	0
OR2T33	1	0	1	1	0	33	33	0
G6PD	1	0	1	1	0	340	340	0
RNF145	1	0	1	1	0	350	350	0
MFSD6	1	0	1	1	0	377	377	0
CCDC186	1	0	1	1	0	389	389	0
ANKRD24	1	0	1	1	0	409	409	0
LPAR2	1	0	1	1	0	42	42	0
OIT3	1	0	1	1	0	447	447	0
ZMPSTE24	1	0	1	1	0	447	447	0
TMEM138	1	0	1	1	0	49	49	0
ATP2A1	1	0	1	1	0	521	521	0
OLFML2B	1	0	1	1	0	530	530	0
SCNN1A	1	0	1	1	0	542	542	0
CATSPERG	1	0	1	1	0	602	602	0
NEDD4L	1	0	1	1	0	721	721	0
TNPO2	1	0	1	1	0	721	721	0
ATP1A2	1	0	1	1	0	738	738	0
EPB41	1	0	1	1	0	755	755	0
MARCH10	1	0	1	1	0	808	808	0
TRIM39	1	0	0.5	1	0	97	97	0
SZT2	1	0	1	1	0	986	986	0
SLC27A4	0	NA	NA	0	0	0	0	176
CDH1	0	NA	NA	0	0	0	0	854
RFC5	1	0	1	1	0	10	10	0
ATAD5	1	0	1	1	0	1015	1015	0
TBCB	1	0	1	1	0	105	105	0
LRP6	1	0	1	1	0	1055	1055	0
ZRANB2	1	0	1	1	0	110	110	0
SSPN	1	0	1	1	0	113	113	0
HIST1H2BN	1	0	1	1	0	114	114	0
PTER	1	0	1	1	0	115	115	0
MYT1L	1	0	1	1	0	122	122	0
GK2	1	0	1	1	0	124	124	0
MN1	1	0	1	1	0	1249	1249	0
CCDC121	1	0	1	1	0	126	126	0
FAM167A	1	0	1	1	0	129	129	0
TTC7A	1	0	1	1	0	134	134	0
CYFIP2	1	0	1	1	0	139	139	0
HUWE1	1	0	0.5	1	0	1453	1453	0
PTPN4	1	0	1	1	0	157	157	0
UGP2	1	0	1	1	0	169	169	0
MYO18A	1	0	1	1	0	1714	1714	0
PRPF38A	1	0	1	1	0	173	173	0
TGM6	1	0	0.5	1	0	183	183	0
FANCI	1	0	1	1	0	19	19	0
RP1L1	1	0	1	1	0	1918	1918	0
ETV1	1	0	1	1	0	192	192	0
CHMP3	1	0	1	1	0	205	205	0
TUBA8	1	0	1	1	0	207	207	0
BEND3	1	0	0.5	1	0	235	235	0
TPM2	1	0	1	1	0	236	236	0
CHST8	1	0	1	1	0	262	262	0
ICE2	1	0	1	1	0	270	270	0
MAP3K8	1	0	1	1	0	279	279	0
ZNF785	1	0	1	1	0	281	281	0
AP1M1	1	0	1	1	0	284	284	0
CDH4	1	0	0.333333333333333	1	0	29	29	0
ADD2	1	0	1	1	0	3	3	0
ZDHHC6	1	0	1	1	0	303	303	0
PUS1	1	0	1	1	0	311	311	0
ZNF500	1	0	1	1	0	329	329	0
GRIN3A	1	0	1	1	0	340	340	0
SEMA3E	1	0	1	1	0	361	361	0
DIDO1	1	0	0.5	1	0	371	371	0
RBMS3	1	0	1	1	0	393	393	0
PPFIA3	1	0	1	1	0	396	396	0
DNAH17	1	0	0.5	1	0	101	101	4187
MUC7	1	0	1	1	0	44	44	0
KRT72	1	0	1	1	0	441	441	0
HAUS5	1	0	1	1	0	448	448	0
RBM44	1	0	1	1	0	45	45	0
POLR1C	1	0	1	1	0	46	46	0
LRFN3	1	0	1	1	0	477	477	0
ACSL1	1	0	0.333333333333333	1	0	436	436	0
STIL	1	0	1	1	0	549	549	0
SAP18	1	0	1	1	0	55	55	0
ANKFN1	1	0	1	1	0	554	554	0
SLC6A11	1	0	1	1	0	58	58	0
SLC15A1	1	0	1	1	0	595	595	0
LZTS2	1	0	1	1	0	641	641	0
ALPK1	1	0	1	1	0	652	652	760
SMPD4	1	0	1	1	0	656	656	0
CKMT2	1	0	1	1	0	66	66	0
PCDHB3	1	0	1	1	0	675	675	0
SLC8A2	1	0	1	1	0	710	710	0
FYB	1	0	1	1	0	751	751	0
EEA1	1	0	0.5	1	0	90	90	0
PIWIL1	1	0	1	1	0	78	78	0
CCDC54	1	0	0.5	1	0	79	79	0
CDK13	1	0	1	1	0	792	792	0
URGCP	0	NA	NA	0	0	0	0	908
CEP128	1	0	0.333333333333333	1	0	409	409	0
CILP2	1	0	1	1	0	982	982	0
ATP6V0A2	0	NA	NA	0	0	0	0	550
CAPRIN1	0	NA	NA	0	0	0	0	127
KIF13A	0	NA	NA	0	0	0	0	875
LOXHD1	1	0	1	1	0	199	199	0
HIST1H2BK	0	NA	NA	0	0	0	0	0
CDC37L1	0	NA	NA	0	0	0	0	0
C3	0	NA	NA	0	0	0	0	0
MYOM1	0	NA	NA	0	0	0	0	0
FAM179B	0	NA	NA	0	0	0	0	0
MKI67	1	0	1	1	0	284	284	0
ERI2	0	NA	NA	0	0	0	0	0
PPME1	0	NA	NA	0	0	0	0	0
SPAM1	0	NA	NA	0	0	0	0	0
DSG1	1	0	0.5	1	0	927	927	0
ZNF765	0	NA	NA	0	0	0	0	0
RAI14	0	NA	NA	0	0	0	0	0
UTP14A	0	NA	NA	0	0	0	0	0
KLHL3	1	0	1	1	0	429	429	0
ADAMTS7	0	NA	NA	0	0	0	0	0
ZNF808	0	NA	NA	0	0	0	0	0
RCN1	0	NA	NA	0	0	0	0	0
TMEM214	0	NA	NA	0	0	0	0	0
MYOM3	1	0	1	1	0	1347	1347	0
GLRA1	1	0	1	1	0	248	248	251
NLRP8	1	0	1	1	0	555	555	0
OPTN	1	0	0.5	1	0	104	104	0
C1D	0	NA	NA	0	0	0	0	120
SPACA7	1	0	1	1	0	121	121	0
PRR16	0	NA	NA	0	0	0	0	150
TRIM21	0	NA	NA	0	0	0	0	187
ELAVL2	0	NA	NA	0	0	0	0	241
FLNC	1	0	1	1	0	2483	2483	0
ZNF474	1	0	0.5	1	0	28	28	0
KLHL6	1	0	1	1	0	302	302	0
SPHK2	1	0	1	1	0	303	303	0
PLS1	1	0	1	1	0	360	360	0
CREB3L3	1	0	1	1	0	427	427	0
MYO7B	1	0	1	1	0	646	646	0
KIAA1468	0	NA	NA	0	0	0	0	716
CSDE1	0	NA	NA	0	0	0	0	781
MYOF	1	0	0.5	1	0	112	112	0
MTUS2	1	0	1	1	0	115	115	0
LAMA2	1	0	1	1	0	131	131	0
KRT75	1	0	1	1	0	137	137	0
CD300A	1	0	1	1	0	168	168	0
SPARCL1	1	0	1	1	0	183	183	0
HRNR	1	0	1	1	0	1912	1912	0
SPRR4	1	0	1	1	0	20	20	0
NAV3	1	0	0.5	1	0	1333	1333	0
NES	1	0	1	1	0	275	275	0
CDC7	1	0	1	1	0	283	283	0
C16orf89	1	0	1	1	0	301	301	0
FRMD4B	1	0	1	1	0	353	353	0
NPR3	1	0	1	1	0	391	391	0
ZNF135	1	0	0.5	1	0	483	483	0
ECT2L	1	0	1	1	0	493	493	0
NRAS	1	0	1	1	0	61	61	0
SIPA1L2	1	0	1	1	0	695	695	0
EXD1	1	0	1	1	0	98	98	0
EPHB3	1	0	1	1	0	997	997	0
WFDC8	1	0	1	1	0	126	126	0
ANKH	1	0	1	1	0	129	129	0
MICAL3	1	0	0.5	1	0	1161	1161	0
POM121L12	1	0	0.5	1	0	110	110	0
SLC44A1	1	0	1	1	0	234	234	0
C9orf57	1	0	1	1	0	24	24	0
AFP	1	0	1	1	0	332	332	0
METTL14	1	0	1	1	0	342	342	0
EGFR	1	0	0.5	1	0	159	159	0
C19orf57	1	0	1	1	0	382	382	0
KCNK10	1	0	1	1	0	456	456	0
C10orf120	1	0	0.5	1	0	66	66	0
NRIP3	1	0	1	1	0	66	66	0
ZNF184	1	0	1	1	0	746	746	0
KIF3B	0	NA	NA	0	0	0	0	597
MAP1B	1	0	1	1	0	2000	2000	1272
PTPN7	1	0	1	1	0	210	210	0
FXR2	1	0	1	1	0	221	221	0
FAT1	1	0	1	1	0	439	439	0
PAMR1	1	0	1	1	0	7	7	0
CCP110	0	NA	NA	0	0	0	0	271
ATP7B	0	NA	NA	0	0	0	0	366
IPO8	1	0	1	1	0	1028	1028	0
CHRNB3	1	0	1	1	0	125	125	0
XPOT	1	0	1	1	0	165	165	126
BTD	1	0	1	1	0	149	149	0
LYG2	1	0	1	1	0	163	163	0
BCHE	1	0	1	1	0	181	181	0
OMD	1	0	1	1	0	208	208	0
GNPDA1	1	0	1	1	0	229	229	0
PDLIM3	1	0	1	1	0	23	23	0
TMEM177	1	0	1	1	0	249	249	0
OR6K6	1	0	1	1	0	275	275	0
CRYAB	2	1	1	2	2	28	28	0
C7orf34	1	0	1	1	0	38	38	0
VILL	1	0	1	1	0	481	481	0
C1orf158	1	0	1	1	0	57	57	0
NTNG1	1	0	1	1	0	6	6	0
PHKA2	1	0	1	1	0	612	612	0
ZCCHC11	1	0	1	1	0	639	639	0
RUNX1	1	0	1	1	0	70	70	0
DPYD	1	0	1	1	0	878	878	707
KRTAP25-1	1	0	1	1	0	73	73	0
CFTR	1	0	1	1	0	83	83	0
RAB3GAP1	0	NA	NA	0	0	0	0	898
ZNF701	1	0	1	1	0	136	136	0
KIR3DL2	2	1	1	2	2	254	254	0
FAM161B	1	0	1	1	0	287	287	0
LRRTM4	1	0	1	1	0	419	419	0
SULF1	1	0	1	1	0	474	474	0
PPP2R3A	1	0	1	1	0	49	49	0
RANBP3	1	0	1	1	0	50	50	0
MEF2C	1	0	1	1	0	76	76	0
IAPP	1	0	1	1	0	11	11	0
OR4K5	1	0	1	1	0	126	126	0
MAGEE2	1	0	1	1	0	369	369	0
MYLK2	1	0	0.5	1	0	326	326	0
KCNH1	1	0	0.5	1	0	575	575	0
MROH9	1	0	0.5	1	0	462	462	0
CCR3	1	0	1	1	0	91	91	0
TTC28	1	0	1	1	0	707	707	0
ASTN1	1	0	1	1	0	1271	1271	0
LDHC	0	NA	NA	0	0	0	0	0
ATP10B	1	0	1	1	0	558	558	0
GUCA1B	0	NA	NA	0	0	0	0	0
HEATR6	0	NA	NA	0	0	0	0	0
TRPA1	1	0	1	1	0	478	478	0
PLXNB3	0	NA	NA	0	0	0	0	0
POLA1	0	NA	NA	0	0	0	0	0
FOXD4L5	0	NA	NA	0	0	0	0	0
AASS	0	NA	NA	0	0	0	0	0
TRIO	0	NA	NA	0	0	0	0	0
KIAA1462	0	NA	NA	0	0	0	0	0
TAS2R41	0	NA	NA	0	0	0	0	0
PCDHA12	0	NA	NA	0	0	0	0	0
OR5L2	0	NA	NA	0	0	0	0	0
MYOM2	1	0	1	1	0	641	641	0
KRTCAP2	0	NA	NA	0	0	0	0	0
CENPF	0	NA	NA	0	0	0	0	0
DISP3	1	0	0.5	1	0	47	47	0
POU5F1B	0	NA	NA	0	0	0	0	0
MPI	0	NA	NA	0	0	0	0	0
FRAS1	1	0	0.5	1	0	1423	1423	0
USP42	0	NA	NA	0	0	0	0	0
PLXNA2	0	NA	NA	0	0	0	0	0
RPS28	0	NA	NA	0	0	0	0	0
STRADA	0	NA	NA	0	0	0	0	0
ACBD6	0	NA	NA	0	0	0	0	0
RAB40AL	0	NA	NA	0	0	0	0	0
FRY	0	NA	NA	0	0	0	0	0
PRELP	0	NA	NA	0	0	0	0	0
PSMC5	0	NA	NA	0	0	0	0	101
RASSF4	0	NA	NA	0	0	0	0	0
CACNA1D	0	NA	NA	0	0	0	0	0
ZNF354B	0	NA	NA	0	0	0	0	0
FBXW12	0	NA	NA	0	0	0	0	0
ZNF208	0	NA	NA	0	0	0	0	0
MLH1	0	NA	NA	0	0	0	0	0
TICAM1	0	NA	NA	0	0	0	0	0
BSN	1	0	1	1	0	1970	1970	0
RUVBL1	0	NA	NA	0	0	0	0	0
VNN1	0	NA	NA	0	0	0	0	0
MTTP	0	NA	NA	0	0	0	0	0
DMD	1	0	1	1	0	1456	1456	0
KRT85	0	NA	NA	0	0	0	0	0
USH2A	1	0	1	1	0	1135	1135	0
CSNK2A2	0	NA	NA	0	0	0	0	0
ASB4	0	NA	NA	0	0	0	0	0
DYNC1H1	1	0	1	1	0	1217	1217	0
ZNF134	0	NA	NA	0	0	0	0	0
RAD23A	0	NA	NA	0	0	0	0	0
SLC9A1	0	NA	NA	0	0	0	0	0
MRPL32	0	NA	NA	0	0	0	0	0
NIPAL3	1	0	1	1	0	289	289	0
PDE1B	0	NA	NA	0	0	0	0	0
PEX5	0	NA	NA	0	0	0	0	0
TMTC1	0	NA	NA	0	0	0	0	0
RASGRP4	0	NA	NA	0	0	0	0	0
LPXN	0	NA	NA	0	0	0	0	0
KCNG4	1	0	1	1	0	23	23	0
FAM200B	0	NA	NA	0	0	0	0	0
RYR2	1	0	0.5	1	0	283	283	2475
GPR161	0	NA	NA	0	0	0	0	0
RXRA	0	NA	NA	0	0	0	0	0
PGBD2	0	NA	NA	0	0	0	0	0
TMEM8A	0	NA	NA	0	0	0	0	0
MYT1	0	NA	NA	0	0	0	0	0
IRS4	0	NA	NA	0	0	0	0	0
SH3KBP1	0	NA	NA	0	0	0	0	0
LMTK2	0	NA	NA	0	0	0	0	0
PIK3C2G	1	0	1	1	0	851	851	0
ENTHD1	0	NA	NA	0	0	0	0	0
NMUR1	0	NA	NA	0	0	0	0	0
CCSER1	1	0	1	1	0	549	549	0
GRAMD1C	0	NA	NA	0	0	0	0	0
PAEP	0	NA	NA	0	0	0	0	0
GBE1	0	NA	NA	0	0	0	0	0
NEURL1	0	NA	NA	0	0	0	0	0
NBEAL1	1	0	1	1	0	2572	2572	0
CENPI	0	NA	NA	0	0	0	0	0
COL22A1	1	0	1	1	0	796	796	0
LRRCC1	0	NA	NA	0	0	0	0	0
ITGAV	0	NA	NA	0	0	0	0	0
RAG1	0	NA	NA	0	0	0	0	0
ZNF582	0	NA	NA	0	0	0	0	0
DCP1B	0	NA	NA	0	0	0	0	0
ABCA7	0	NA	NA	0	0	0	0	0
GATA6	0	NA	NA	0	0	0	0	0
RAD50	0	NA	NA	0	0	0	0	0
FES	0	NA	NA	0	0	0	0	0
NRXN3	0	NA	NA	0	0	0	0	0
PYGM	0	NA	NA	0	0	0	0	0
DNA2	0	NA	NA	0	0	0	0	0
HIST1H3A	0	NA	NA	0	0	0	0	0
KIF11	0	NA	NA	0	0	0	0	0
ERGIC3	0	NA	NA	0	0	0	0	0
WDR27	1	0	1	1	0	761	761	0
EHMT2	1	0	1	1	0	834	834	0
PLAC9	0	NA	NA	0	0	0	0	0
OR10W1	0	NA	NA	0	0	0	0	0
NUTM1	0	NA	NA	0	0	0	0	0
ZNF770	0	NA	NA	0	0	0	0	0
MYO9B	0	NA	NA	0	0	0	0	0
NUP205	0	NA	NA	0	0	0	0	0
OR13C8	0	NA	NA	0	0	0	0	0
POFUT2	0	NA	NA	0	0	0	0	0
OR13A1	0	NA	NA	0	0	0	0	0
SFTPD	0	NA	NA	0	0	0	0	0
NUDT22	0	NA	NA	0	0	0	0	0
DOCK10	0	NA	NA	0	0	0	0	0
IGDCC4	0	NA	NA	0	0	0	0	0
ARHGAP29	0	NA	NA	0	0	0	0	0
ANK3	1	0	0.5	1	0	1577	1577	0
ENPP5	1	0	1	1	0	348	348	0
CPED1	1	0	1	1	0	455	455	0
ZNF230	1	0	1	1	0	474	474	0
TNNI3K	1	0	1	1	0	677	677	0
CCDC73	1	0	1	1	0	735	735	0
C9orf84	0	NA	NA	0	0	0	0	817
STEAP2	1	0	1	1	0	10	10	0
ADAMTSL4	1	0	1	1	0	1038	1038	0
DICER1	0	NA	NA	0	0	0	0	1086
ZBTB40	1	0	1	1	0	1185	1185	0
SDS	2	1	1	2	2	128	128	0
ERF	1	0	1	1	0	133	133	0
DGKK	1	0	1	1	0	135	135	0
SBNO2	1	0	0.5	1	0	142	142	0
SLCO1C1	1	0	1	1	0	153	153	0
