symbol	syn.obs	missense.obs	nonsense.obs	fs.obs	inframe.obs	max.missense	max.nonsense	max.prot	cds.id	length
DMRTC2	0	1	0	0	0	NA	NA	NA	ENST00000269945	3303
DMXL1	0	1	0	0	0	NA	NA	NA	ENST00000311085	27243
DMXL2	0	2	0	0	0	NA	NA	NA	ENST00000251076	27324
DNA2	1	0	0	0	0	NA	NA	NA	ENST00000358410	9540
DNAAF5	1	0	0	0	0	NA	NA	NA	ENST00000297440	7695
DNAH1	0	2	0	0	0	NA	NA	NA	ENST00000420323	38385
DNAH11	0	0	1	0	0	NA	NA	NA	ENST00000409508	40644
DNAH14	0	1	0	1	0	NA	NA	NA	ENST00000445597	31563
DNAH17	0	2	0	1	0	4.9999993340664	4.14147882224145	NA	ENST00000389840	40158
DNAH3	1	1	0	1	0	-1.08998772303686	0.298563462769247	NA	ENST00000261383	37044
DNAH5	2	4	0	0	0	-0.419522843820635	-4.99999858427422	NA	ENST00000265104	41616
DNAH6	2	3	0	0	0	-0.679615595732428	-4.9999839839636	NA	ENST00000237449	37422
DNAH7	0	1	0	0	0	NA	NA	NA	ENST00000312428	36216
DNAJA2	0	1	0	0	0	NA	NA	NA	ENST00000317089	3708
DNAJA4	0	1	0	0	0	NA	NA	NA	ENST00000343789	3573
DNAJB2	0	1	0	0	0	NA	NA	NA	ENST00000336576	2916
DNAJC12	1	0	0	0	0	NA	NA	NA	ENST00000225171	1782
DNAJC13	0	2	0	0	0	NA	NA	NA	ENST00000260818	20187
DNAJC14	0	1	0	0	0	NA	NA	NA	ENST00000317269	6318
DNAJC9	0	0	0	1	0	NA	NA	NA	ENST00000372950	2340
DNASE1	0	1	0	0	0	NA	NA	NA	ENST00000246949	2538
DNHD1	0	2	0	0	0	NA	NA	NA	ENST00000254579	42777
DNMT1	1	0	0	0	0	NA	NA	NA	ENST00000340748	14544
DNMT3A	1	0	0	0	0	NA	NA	NA	ENST00000264709	8208
DNMT3B	0	1	0	0	0	NA	NA	NA	ENST00000328111	7677
DNPEP	0	1	0	0	0	NA	NA	NA	ENST00000273075	4365
DOCK10	1	0	0	0	0	NA	NA	NA	ENST00000258390	19674
DOCK2	0	3	0	0	0	4.99999689231831	-4.98970275624015	NA	ENST00000256935	16470
DOCK9	0	0	0	1	0	NA	NA	NA	ENST00000376460	18612
DOPEY1	0	1	0	0	0	NA	NA	NA	ENST00000349129	22185
DOPEY2	0	1	0	0	0	NA	NA	NA	ENST00000399151	20682
DOT1L	1	0	0	0	0	NA	NA	NA	ENST00000398665	13833
DPP10	1	1	0	0	0	NA	NA	NA	ENST00000410059	7164
DPP3	0	1	0	0	0	NA	NA	NA	ENST00000541961	6633
DPPA2	0	0	1	0	0	NA	NA	NA	ENST00000478945	2682
DPRX	1	0	0	0	0	NA	NA	NA	ENST00000376650	1719
DPYD	0	1	0	1	0	NA	NA	NA	ENST00000370192	9225
DRC7	0	1	0	0	0	NA	NA	NA	ENST00000360716	7866
DROSHA	0	1	0	0	0	NA	NA	NA	ENST00000344624	12366
DSC2	0	2	1	0	0	3.75529049566787	4.99999606579257	NA	ENST00000280904	8109
DSC3	0	1	0	0	0	NA	NA	NA	ENST00000360428	8064
DSCAM	0	1	0	0	0	NA	NA	NA	ENST00000400454	18108
DSG1	1	2	0	0	0	-0.494061268508716	-4.99999471195235	NA	ENST00000257192	9441
DSG2	1	0	0	0	0	NA	NA	NA	ENST00000261590	10062
DST	1	2	0	0	0	-0.604705158328308	-4.99999774823965	NA	ENST00000312431	49833
DTHD1	0	1	0	0	0	NA	NA	NA	ENST00000456874	7029
DTL	0	0	1	0	0	NA	NA	NA	ENST00000366991	6570
DUOX2	0	1	0	0	0	NA	NA	NA	ENST00000603300	13932
DUSP27	0	1	0	0	0	NA	NA	NA	ENST00000271385	10422
DUSP6	0	1	0	0	0	NA	NA	NA	ENST00000279488	3429
DVL1	1	0	0	0	0	NA	NA	NA	ENST00000378888	6255
DYNC1H1	1	1	0	0	0	NA	NA	NA	ENST00000360184	41814
DYRK2	1	0	0	0	0	NA	NA	NA	ENST00000344096	5409
DZIP3	0	1	0	0	0	NA	NA	NA	ENST00000361582	10872
E2F3	0	1	0	0	0	NA	NA	NA	ENST00000346618	4185
EBF2	1	0	0	0	0	NA	NA	NA	ENST00000520164	5175
EBF3	1	0	0	0	0	NA	NA	NA	ENST00000355311	5364
ECE1	0	0	0	1	0	NA	NA	NA	ENST00000374893	6930
ECE2	0	1	0	0	0	NA	NA	NA	ENST00000402825	7947
ECEL1	0	1	0	0	0	NA	NA	NA	ENST00000304546	6975
ECHDC3	1	1	0	0	0	NA	NA	NA	ENST00000379215	2727
ECT2L	0	1	0	0	0	NA	NA	NA	ENST00000367682	8136
EDRF1	0	1	0	0	0	NA	NA	NA	ENST00000356792	11142
EEA1	1	2	0	0	0	0.182428107123263	-4.99999950728652	NA	ENST00000322349	12699
EEF1A1	1	0	0	0	0	NA	NA	NA	ENST00000309268	4158
EEF2	0	1	0	0	0	NA	NA	NA	ENST00000309311	7722
EFCAB8	0	1	0	0	0	NA	NA	NA	ENST00000400522	11592
EFHD1	1	0	0	0	0	NA	NA	NA	ENST00000264059	2151
EGFLAM	1	1	0	0	0	NA	NA	NA	ENST00000354891	9153
EGFR	0	2	0	0	0	NA	NA	NA	ENST00000275493	10890
EGR2	0	1	0	0	0	NA	NA	NA	ENST00000242480	4284
EGR3	0	1	0	0	0	NA	NA	NA	ENST00000317216	3483
EHD3	1	0	0	0	0	NA	NA	NA	ENST00000322054	4815
EHMT2	1	1	0	0	0	NA	NA	NA	ENST00000375537	10890
EIF1	0	1	0	0	0	NA	NA	NA	ENST00000469257	1017
EIF2D	0	1	0	0	0	NA	NA	NA	ENST00000271764	5256
EIF4G3	0	1	0	0	0	NA	NA	NA	ENST00000264211	14265
EIF5AL1	0	1	0	0	0	NA	NA	NA	ENST00000520547	1386
ELAC2	1	0	0	0	0	NA	NA	NA	ENST00000338034	7434
ELAVL2	0	0	0	1	0	NA	NA	NA	ENST00000380117	3231
ELK4	0	1	0	0	0	NA	NA	NA	ENST00000357992	3879
ELMSAN1	0	0	0	1	0	NA	NA	NA	ENST00000286523	9405
ELOVL7	1	0	0	0	0	NA	NA	NA	ENST00000425382	2529
ELSPBP1	1	0	0	0	0	NA	NA	NA	ENST00000339841	2007
EMILIN2	1	0	0	0	0	NA	NA	NA	ENST00000254528	9477
EML1	0	0	1	0	0	NA	NA	NA	ENST00000262233	7335
EML3	0	1	0	0	0	NA	NA	NA	ENST00000394773	8064
EML6	0	0	0	1	0	NA	NA	NA	ENST00000356458	17622
ENAM	1	1	0	0	0	NA	NA	NA	ENST00000396073	10278
ENC1	0	2	0	0	0	NA	NA	NA	ENST00000302351	5301
ENKD1	0	1	0	0	0	NA	NA	NA	ENST00000243878	3114
ENO2	0	1	0	0	0	NA	NA	NA	ENST00000229277	3906
ENO4	1	0	0	0	0	NA	NA	NA	ENST00000341276	5625
ENPEP	0	2	0	0	0	NA	NA	NA	ENST00000265162	8613
ENPP2	0	2	0	0	0	NA	NA	NA	ENST00000075322	7767
ENPP5	0	1	0	0	0	NA	NA	NA	ENST00000230565	4293
ENTHD1	1	0	0	0	0	NA	NA	NA	ENST00000325157	5463
ENTPD4	0	2	0	0	0	NA	NA	NA	ENST00000358689	5544
EPB41	0	1	0	0	0	NA	NA	NA	ENST00000343067	7776
EPB41L1	1	0	0	0	0	NA	NA	NA	ENST00000338074	7929
EPB41L5	0	0	0	1	0	NA	NA	NA	ENST00000263713	6597
EPG5	0	1	0	0	0	NA	NA	NA	ENST00000282041	23211
EPHA1	0	1	0	0	0	NA	NA	NA	ENST00000275815	8784
EPHA10	0	2	0	0	0	NA	NA	NA	ENST00000373048	9072
EPHA8	0	1	0	0	0	NA	NA	NA	ENST00000166244	9045
EPHB1	0	1	0	0	0	NA	NA	NA	ENST00000398015	8856
EPHB3	0	1	0	0	0	NA	NA	NA	ENST00000330394	8982
EPHB4	1	1	0	0	0	NA	NA	NA	ENST00000358173	8883
EPHB6	1	0	0	0	0	NA	NA	NA	ENST00000619012	9198
EPN3	0	1	0	0	0	NA	NA	NA	ENST00000268933	5688
EPRS	0	1	0	0	0	NA	NA	NA	ENST00000366923	13608
EPS8	0	1	0	0	0	NA	NA	NA	ENST00000281172	7398
ERBB4	0	1	0	0	0	NA	NA	NA	ENST00000342788	11772
ERCC1	0	1	0	0	0	NA	NA	NA	ENST00000300853	2673
ERCC5	0	1	0	0	0	NA	NA	NA	ENST00000355739	10674
ERCC6	0	1	0	0	0	NA	NA	NA	ENST00000355832	13437
ERF	0	1	0	0	0	NA	NA	NA	ENST00000222329	4932
ERG	0	1	0	0	0	NA	NA	NA	ENST00000398919	4374
ERGIC1	1	0	0	0	0	NA	NA	NA	ENST00000393784	2610
ERGIC3	1	0	0	0	0	NA	NA	NA	ENST00000348547	3447
ERI2	1	0	0	0	0	NA	NA	NA	ENST00000357967	6219
ERICH1	0	1	0	0	0	NA	NA	NA	ENST00000262109	3987
ERICH3	0	1	0	0	0	NA	NA	NA	ENST00000326665	13770
ESAM	0	1	0	0	0	NA	NA	NA	ENST00000278927	3510
ESPL1	1	0	0	0	0	NA	NA	NA	ENST00000257934	19080
ESPN	0	1	0	0	0	NA	NA	NA	ENST00000377828	7686
ESYT1	0	1	0	0	0	NA	NA	NA	ENST00000394048	9936
ETS2	0	0	1	0	0	NA	NA	NA	ENST00000360214	4221
ETV1	0	1	0	0	0	NA	NA	NA	ENST00000405218	4293
EVI5L	0	0	0	1	0	NA	NA	NA	ENST00000270530	7146
EVPL	0	2	0	0	0	NA	NA	NA	ENST00000301607	18297
EVPLL	1	0	0	0	0	NA	NA	NA	ENST00000399134	2709
EXD1	0	1	0	0	0	NA	NA	NA	ENST00000314992	4626
EXD2	0	1	1	0	0	NA	NA	NA	ENST00000312994	5589
EXO5	1	0	0	0	0	NA	NA	NA	ENST00000296380	3357
EXOC1	1	0	0	0	0	NA	NA	NA	ENST00000346134	8046
EXOC3	0	1	0	0	0	NA	NA	NA	ENST00000512944	6705
EXOC4	2	0	0	0	0	NA	NA	NA	ENST00000253861	8766
EXOC7	0	0	0	0	1	NA	NA	NA	ENST00000335146	6615
EXPH5	0	0	0	2	0	NA	NA	NA	ENST00000265843	17901
EYA1	0	1	0	0	0	NA	NA	NA	ENST00000340726	5328
F13A1	0	1	0	0	0	NA	NA	NA	ENST00000264870	6588
F13B	1	0	0	0	0	NA	NA	NA	ENST00000367412	5949
F5	0	2	0	0	0	NA	NA	NA	ENST00000367797	20016
F8	0	1	0	0	0	NA	NA	NA	ENST00000360256	21159
FABP2	0	1	0	0	0	NA	NA	NA	ENST00000274024	1188
FADD	0	1	0	0	0	NA	NA	NA	ENST00000301838	1872
FAM114A2	0	1	0	0	0	NA	NA	NA	ENST00000351797	4545
FAM120A	0	1	0	0	0	NA	NA	NA	ENST00000277165	10062
FAM124B	0	1	0	0	0	NA	NA	NA	ENST00000409685	4095
FAM160A1	0	1	0	0	0	NA	NA	NA	ENST00000435205	9360
FAM161B	0	1	0	0	0	NA	NA	NA	ENST00000286544	6390
FAM167A	0	1	0	0	0	NA	NA	NA	ENST00000284486	1926
FAM170A	0	1	0	0	0	NA	NA	NA	ENST00000515256	2970
FAM171A1	0	1	0	0	0	NA	NA	NA	ENST00000378116	8010
FAM171B	0	1	0	0	0	NA	NA	NA	ENST00000304698	7434
FAM172A	1	0	0	0	0	NA	NA	NA	ENST00000395965	3744
FAM179A	0	1	0	0	0	NA	NA	NA	ENST00000379558	9171
FAM179B	1	0	0	0	0	NA	NA	NA	ENST00000361577	15480
FAM189A1	0	2	0	0	0	NA	NA	NA	ENST00000261275	4851
FAM193B	1	0	0	0	0	NA	NA	NA	ENST00000514747	7398
FAM196B	0	1	0	0	0	NA	NA	NA	ENST00000377365	4815
FAM19A5	0	1	0	0	0	NA	NA	NA	ENST00000402357	1188
FAM200B	1	0	0	0	0	NA	NA	NA	ENST00000422728	5913
FAM208A	0	1	0	0	0	NA	NA	NA	ENST00000493960	13608
FAM212A	1	0	0	0	0	NA	NA	NA	ENST00000333323	2583
FAM219B	1	0	0	0	0	NA	NA	NA	ENST00000357635	1782
FAM234B	1	0	0	0	0	NA	NA	NA	ENST00000197268	5598
FAM25C	0	1	0	0	0	NA	NA	NA	ENST00000617224	801
FAM43A	0	1	0	0	0	NA	NA	NA	ENST00000329759	3807
FAM47A	0	1	0	0	0	NA	NA	NA	ENST00000346193	7119
FAM47C	0	2	0	0	0	NA	NA	NA	ENST00000358047	9315
FAM63B	0	1	0	0	0	NA	NA	NA	ENST00000559228	5589
FAM81B	0	1	0	0	0	NA	NA	NA	ENST00000283357	4068
FAM83E	1	0	0	0	0	NA	NA	NA	ENST00000263266	4302
FAM90A1	0	1	0	0	0	NA	NA	NA	ENST00000307435	4176
FAM98A	1	0	0	0	0	NA	NA	NA	ENST00000238823	4662
FAM9A	0	2	0	0	0	NA	NA	NA	ENST00000381003	2988
FANCF	0	1	0	0	0	NA	NA	NA	ENST00000327470	3366
FANCI	0	1	0	0	0	NA	NA	NA	ENST00000310775	11952
FANCM	0	2	0	0	0	NA	NA	NA	ENST00000267430	18432
FANK1	1	0	0	0	0	NA	NA	NA	ENST00000368693	3105
FARP2	1	0	0	0	0	NA	NA	NA	ENST00000264042	9486
FASN	0	1	0	0	0	NA	NA	NA	ENST00000306749	22599
FASTKD5	0	1	0	0	0	NA	NA	NA	ENST00000380266	6876
FAT1	0	1	0	0	0	NA	NA	NA	ENST00000441802	41292
FAT3	3	2	0	0	0	-1.37886554975039	-4.9999883853929	NA	ENST00000525166	39951
FAT4	1	2	0	1	0	0.0684097376972204	0.494844586576801	NA	ENST00000394329	44829
FATE1	1	1	0	0	0	NA	NA	NA	ENST00000370350	1647
FBLN2	0	1	0	0	0	NA	NA	NA	ENST00000295760	10656
FBLN7	0	1	0	0	0	NA	NA	NA	ENST00000331203	3951
FBN1	0	0	1	0	0	NA	NA	NA	ENST00000316623	25839
FBN2	0	4	0	0	0	4.99985596766567	-4.9999829793476	NA	ENST00000262464	26208
FBN3	1	2	0	0	0	0.0441225009223967	-4.99999536174483	NA	ENST00000270509	25281
FBP2	1	0	0	0	0	NA	NA	NA	ENST00000375337	3051
FBRS	0	1	0	0	0	NA	NA	NA	ENST00000287468	4140
FBXL13	0	1	0	0	0	NA	NA	NA	ENST00000313221	6615
FBXO10	0	1	0	0	0	NA	NA	NA	ENST00000432825	8604
FBXO11	0	1	0	0	0	NA	NA	NA	ENST00000403359	8343
FBXO16	0	1	0	0	0	NA	NA	NA	ENST00000380254	2628
FBXO18	0	1	0	0	0	NA	NA	NA	ENST00000362091	9387
FBXO27	0	0	1	0	0	NA	NA	NA	ENST00000292853	2547
FBXO34	0	0	0	1	0	NA	NA	NA	ENST00000313833	6399
FBXO38	0	1	0	0	0	NA	NA	NA	ENST00000340253	10692
FBXO42	1	0	0	1	0	NA	NA	NA	ENST00000375592	6453
FBXO5	0	0	0	1	0	NA	NA	NA	ENST00000229758	4023
FBXO8	0	2	0	0	0	NA	NA	NA	ENST00000393674	2871
FBXO9	0	1	0	0	0	NA	NA	NA	ENST00000244426	4023
FBXW12	1	0	0	0	0	NA	NA	NA	ENST00000296438	4176
FBXW4	0	0	0	1	0	NA	NA	NA	ENST00000331272	3708
FBXW8	0	1	0	0	0	NA	NA	NA	ENST00000309909	5382
FCHO1	0	1	0	0	0	NA	NA	NA	ENST00000252771	8001
FCHSD2	1	0	0	0	0	NA	NA	NA	ENST00000409418	6660
FCN2	1	0	0	0	0	NA	NA	NA	ENST00000291744	2817
FCRL2	0	0	0	1	0	NA	NA	NA	ENST00000361516	4572
FCRL5	0	1	0	0	0	NA	NA	NA	ENST00000361835	8793
FCRL6	1	0	0	0	0	NA	NA	NA	ENST00000368106	3906
FDFT1	0	1	0	0	0	NA	NA	NA	ENST00000220584	3753
FDXR	0	2	0	0	0	NA	NA	NA	ENST00000293195	4419
FERD3L	0	0	1	0	0	NA	NA	NA	ENST00000275461	1494
FES	1	0	0	0	0	NA	NA	NA	ENST00000328850	7398
FEZF1	0	1	0	0	0	NA	NA	NA	ENST00000442488	4275
FGF19	0	1	0	0	0	NA	NA	NA	ENST00000294312	1944
FGF23	0	1	0	0	0	NA	NA	NA	ENST00000237837	2259
FGF3	0	1	0	0	0	NA	NA	NA	ENST00000334134	2151
FGFBP2	0	1	0	0	0	NA	NA	NA	ENST00000259989	2007
FGFR1OP	0	1	0	0	0	NA	NA	NA	ENST00000366847	3591
FHAD1	0	1	0	1	0	NA	NA	NA	ENST00000358897	12708
FHDC1	1	0	0	0	0	NA	NA	NA	ENST00000260008	10287
FHOD1	1	0	0	0	0	NA	NA	NA	ENST00000258201	10476
FIBIN	0	1	0	0	0	NA	NA	NA	ENST00000318627	1899
FILIP1	0	1	0	0	0	NA	NA	NA	ENST00000237172	10917
FILIP1L	0	0	1	0	0	NA	NA	NA	ENST00000354552	10215
FKBP10	0	1	0	0	0	NA	NA	NA	ENST00000321562	5238
FKBP4	0	2	0	0	0	NA	NA	NA	ENST00000001008	4131
FKBPL	0	1	0	0	0	NA	NA	NA	ENST00000375156	3141
FLCN	0	1	0	0	0	NA	NA	NA	ENST00000285071	5211
FLG	1	2	0	0	0	-0.763059676782107	-4.99999914117349	NA	ENST00000368799	36549
FLG2	0	1	0	0	0	NA	NA	NA	ENST00000388718	21519
FLI1	0	1	0	0	0	NA	NA	NA	ENST00000527786	4068
FLNA	1	1	0	0	0	NA	NA	NA	ENST00000369850	23823
FLNB	1	0	0	0	0	NA	NA	NA	ENST00000295956	23418
FLNC	0	1	0	0	0	NA	NA	NA	ENST00000325888	24525
FLRT2	1	0	0	0	0	NA	NA	NA	ENST00000330753	5940
FLT3	0	1	0	0	0	NA	NA	NA	ENST00000241453	8937
FLT4	0	3	0	0	0	4.99999992469778	-4.99813698586089	NA	ENST00000261937	12267
FMN1	1	1	0	0	0	NA	NA	NA	ENST00000559047	12771
FMNL2	0	1	0	0	0	NA	NA	NA	ENST00000288670	9828
FMO1	0	1	0	0	0	NA	NA	NA	ENST00000354841	4788
FN1	0	1	0	0	0	NA	NA	NA	ENST00000359671	21474
FNBP4	1	0	0	0	0	NA	NA	NA	ENST00000263773	9153
FNDC1	0	2	0	0	0	NA	NA	NA	ENST00000297267	17046
FNDC3B	0	0	0	1	0	NA	NA	NA	ENST00000336824	10836
FNIP1	0	0	0	1	0	NA	NA	NA	ENST00000510461	10494
FOXC2	0	1	0	0	0	NA	NA	NA	ENST00000320354	4509
FOXD4L5	1	0	0	0	0	NA	NA	NA	ENST00000377420	3744
FOXG1	1	1	0	0	0	NA	NA	NA	ENST00000313071	4401
FOXN3	1	0	0	0	0	NA	NA	NA	ENST00000261302	4410
FOXO4	0	0	0	1	0	NA	NA	NA	ENST00000374259	4545
FOXP2	0	1	0	0	0	NA	NA	NA	ENST00000350908	6435
FOXS1	0	0	0	2	0	NA	NA	NA	ENST00000375978	2970
FPGS	0	1	0	0	0	NA	NA	NA	ENST00000373247	5283
FPR1	1	1	0	0	0	NA	NA	NA	ENST00000304748	3150
FRAS1	1	2	0	0	0	-0.226541414736368	-4.9999405542777	NA	ENST00000512123	36108
FREM1	0	1	0	0	0	NA	NA	NA	ENST00000380880	19611
FREM2	1	1	0	0	0	NA	NA	NA	ENST00000280481	28521
FRG2C	0	1	0	0	0	NA	NA	NA	ENST00000308062	2538
FRMD4B	0	1	0	0	0	NA	NA	NA	ENST00000398540	9306
FRMD7	0	1	0	0	0	NA	NA	NA	ENST00000298542	6426
FRMPD1	0	1	0	0	0	NA	NA	NA	ENST00000377765	14202
FRMPD2	1	0	0	0	0	NA	NA	NA	ENST00000374201	11781
FRMPD3	1	1	0	0	0	NA	NA	NA	ENST00000276185	16290
FRMPD4	0	3	0	0	0	4.99999625926742	-4.99813915661406	NA	ENST00000380682	11898
FRY	1	0	0	0	0	NA	NA	NA	ENST00000542859	27117
FSTL4	0	2	0	0	0	NA	NA	NA	ENST00000265342	7578
FSTL5	0	3	0	0	0	4.99985596766567	-4.9999829793476	NA	ENST00000306100	7623
FTO	0	1	0	0	0	NA	NA	NA	ENST00000471389	4545
FUBP3	0	0	0	1	0	NA	NA	NA	ENST00000319725	5148
FUCA1	0	1	0	0	0	NA	NA	NA	ENST00000374479	4194
FUT3	0	2	0	0	0	NA	NA	NA	ENST00000303225	3249
FUT6	1	1	0	0	0	NA	NA	NA	ENST00000286955	3231
FXR1	0	0	1	1	0	NA	NA	NA	ENST00000357559	5589
FXR2	0	1	0	0	0	NA	NA	NA	ENST00000250113	6057
FYB	0	1	0	0	0	NA	NA	NA	ENST00000351578	7047
FZD8	0	1	0	0	0	NA	NA	NA	ENST00000374694	6246
FZR1	0	1	0	0	0	NA	NA	NA	ENST00000395095	4464
G6PC	1	0	0	0	0	NA	NA	NA	ENST00000253801	3213
G6PC3	0	1	0	0	0	NA	NA	NA	ENST00000269097	3114
G6PD	0	1	0	0	0	NA	NA	NA	ENST00000393564	4635
GABBR2	1	0	0	0	0	NA	NA	NA	ENST00000259455	8469
GABRA1	1	1	0	0	0	NA	NA	NA	ENST00000023897	4104
GABRA2	0	2	0	0	0	NA	NA	NA	ENST00000356504	4059
GABRA4	1	0	0	0	0	NA	NA	NA	ENST00000264318	4986
GABRB1	0	1	0	0	0	NA	NA	NA	ENST00000295454	4266
GABRB2	0	1	0	0	0	NA	NA	NA	ENST00000274547	4608
GABRB3	0	1	0	0	0	NA	NA	NA	ENST00000311550	4257
GABRR2	0	1	0	0	0	NA	NA	NA	ENST00000402938	4185
GADD45G	0	0	1	0	0	NA	NA	NA	ENST00000252506	1431
GAL3ST2	0	1	0	0	0	NA	NA	NA	ENST00000192314	3582
GAL3ST3	2	0	0	0	0	NA	NA	NA	ENST00000312006	3879
GALK2	0	1	0	0	0	NA	NA	NA	ENST00000560031	4122
GALNT12	0	1	0	0	0	NA	NA	NA	ENST00000375011	5229
GALNT5	0	1	0	0	0	NA	NA	NA	ENST00000259056	8460
GALNTL6	0	1	0	0	0	NA	NA	NA	ENST00000506823	5409
GAPVD1	0	1	0	0	0	NA	NA	NA	ENST00000394104	13302
GAREM1	0	0	0	0	1	NA	NA	NA	ENST00000269209	7884
GARS	0	1	0	0	0	NA	NA	NA	ENST00000389266	6651
GAS2L2	0	1	0	0	0	NA	NA	NA	ENST00000604641	7920
GAS2L3	0	2	0	0	0	NA	NA	NA	ENST00000266754	6246
GAS6	0	1	0	0	0	NA	NA	NA	ENST00000327773	6102
GAS8	0	1	1	0	0	NA	NA	NA	ENST00000268699	4302
GATA1	0	1	0	0	0	NA	NA	NA	ENST00000376670	3717
GATA4	0	1	0	0	0	NA	NA	NA	ENST00000335135	3978
GATA6	1	0	0	0	0	NA	NA	NA	ENST00000269216	5355
GATAD2B	0	0	1	0	0	NA	NA	NA	ENST00000368655	5337
GBE1	1	0	0	0	0	NA	NA	NA	ENST00000429644	6318
GBF1	1	0	0	0	0	NA	NA	NA	ENST00000369983	16731
GBP2	0	0	0	1	0	NA	NA	NA	ENST00000370466	5319
GCAT	0	0	0	1	0	NA	NA	NA	ENST00000248924	3771
GCM1	0	1	0	0	0	NA	NA	NA	ENST00000259803	3924
GCN1	1	2	0	0	1	0.323198925917031	-4.9999999303521	NA	ENST00000300648	24039
GCNT4	1	0	0	0	0	NA	NA	NA	ENST00000322348	4077
GDF10	1	0	0	0	0	NA	NA	NA	ENST00000580279	4302
GDF9	1	0	0	0	0	NA	NA	NA	ENST00000378673	4086
GET4	0	1	0	0	0	NA	NA	NA	ENST00000265857	2943
GFAP	0	0	1	0	0	NA	NA	NA	ENST00000253408	4248
GFRA1	0	2	0	0	0	NA	NA	NA	ENST00000355422	4185
GHDC	1	0	0	0	0	NA	NA	NA	ENST00000301671	4770
GIGYF2	0	0	0	1	1	NA	NA	NA	ENST00000373563	11691
GIPC1	0	1	0	0	0	NA	NA	NA	ENST00000345425	2997
GIPC3	1	0	0	0	0	NA	NA	NA	ENST00000322315	2808
GIPR	0	1	0	0	0	NA	NA	NA	ENST00000590918	4194
GK2	1	1	0	0	0	NA	NA	NA	ENST00000358842	4977
GLB1L2	0	2	0	0	0	NA	NA	NA	ENST00000339772	5724
GLG1	1	0	0	0	0	NA	NA	NA	ENST00000422840	10611
GLI2	0	1	0	0	0	NA	NA	NA	ENST00000361492	14274
GLIPR1	0	1	0	0	0	NA	NA	NA	ENST00000266659	2394
GLMN	0	1	0	0	0	NA	NA	NA	ENST00000370360	5346
GLRA1	0	1	0	1	0	NA	NA	NA	ENST00000455880	4113
GLRB	0	1	0	0	0	NA	NA	NA	ENST00000264428	4473
GMCL1	1	0	0	0	0	NA	NA	NA	ENST00000282570	4635
GMEB1	0	1	0	0	0	NA	NA	NA	ENST00000294409	5157
GMPS	0	1	0	0	0	NA	NA	NA	ENST00000496455	6237
GNAL	0	1	0	0	0	NA	NA	NA	ENST00000269162	3429
GNAS	1	2	1	0	0	-0.0544532402232786	2.48972377055965	NA	ENST00000371100	9333
GNB1	1	0	0	0	0	NA	NA	NA	ENST00000378609	3060
GNE	0	2	0	0	0	NA	NA	NA	ENST00000377902	6498
GNL2	0	1	0	0	0	NA	NA	NA	ENST00000373062	6579
GNPDA1	0	1	0	0	0	NA	NA	NA	ENST00000311337	2601
GNS	0	1	0	0	0	NA	NA	NA	ENST00000258145	4968
GOLGA2	0	0	0	1	0	NA	NA	NA	ENST00000421699	9018
GOLGA3	0	1	0	0	0	NA	NA	NA	ENST00000204726	13482
GOLGA4	0	3	0	0	0	4.99999859827504	-4.99900444851621	NA	ENST00000361924	20070
GOLGA6D	0	1	0	0	0	NA	NA	NA	ENST00000434739	6237
GOT2	0	1	0	0	0	NA	NA	NA	ENST00000245206	3870
GP2	1	0	0	0	0	NA	NA	NA	ENST00000381362	4833
GPA33	0	1	0	0	0	NA	NA	NA	ENST00000367868	2871
GPAM	0	2	0	0	0	NA	NA	NA	ENST00000348367	7452
GPANK1	0	2	0	0	0	NA	NA	NA	ENST00000375906	3204
GPAT2	0	1	0	0	0	NA	NA	NA	ENST00000359548	7155
GPATCH1	1	0	0	0	0	NA	NA	NA	ENST00000170564	8379
GPATCH2	0	1	0	0	0	NA	NA	NA	ENST00000366935	4752
GPATCH8	0	0	0	0	1	NA	NA	NA	ENST00000591680	13518
GPC3	0	0	0	0	1	NA	NA	NA	ENST00000370818	5220
GPC4	1	0	0	0	0	NA	NA	NA	ENST00000370828	5004
GPHN	1	0	0	0	0	NA	NA	NA	ENST00000315266	6624
GPNMB	1	1	0	0	0	NA	NA	NA	ENST00000381990	5148
GPR137	0	1	0	1	0	NA	NA	NA	ENST00000313074	3753
GPR141	0	1	0	0	0	NA	NA	NA	ENST00000334425	2745
GPR142	0	1	0	0	0	NA	NA	NA	ENST00000335666	4158
GPR161	1	0	0	0	0	NA	NA	NA	ENST00000367835	4761
GPR173	0	1	0	0	0	NA	NA	NA	ENST00000332582	3357
GPR174	0	0	1	0	0	NA	NA	NA	ENST00000276077	2997
GPR182	0	1	0	0	0	NA	NA	NA	ENST00000300098	3636
GPR19	0	2	0	0	0	NA	NA	NA	ENST00000332427	3735
GPR20	0	0	1	0	0	NA	NA	NA	ENST00000377741	3222
GPR50	0	1	0	0	0	NA	NA	NA	ENST00000218316	5553
GPR62	0	0	0	2	0	NA	NA	NA	ENST00000322241	3312
GPR68	0	1	0	0	0	NA	NA	NA	ENST00000531499	3285
GPR82	0	2	0	0	0	NA	NA	NA	ENST00000302548	3024
GPR85	1	0	0	0	0	NA	NA	NA	ENST00000297146	3330
GPRASP2	0	1	1	0	0	NA	NA	NA	ENST00000332262	7542
GPRIN1	0	1	0	0	0	NA	NA	NA	ENST00000303991	9072
